,Date,Home_Team,Away_Team,Spread_Result,Line,O/U_Result
7068,2015-03-06,HOU,DET,,7.5,
7069,2015-03-08,DET,CHO,,,
7070,2015-03-10,LAL,DET,,-3.5,
7071,2015-03-11,GSW,DET,,14.5,
7072,2015-03-13,POR,DET,,8.0,
7073,2015-03-14,UTA,DET,,8.0,
7074,2015-03-17,DET,MEM,,,
7075,2015-03-18,PHI,DET,,1.0,
7076,2015-03-21,DET,CHI,,,
7077,2015-03-22,BOS,DET,,5.5,
7078,2015-03-24,DET,TOR,,,
7079,2015-03-27,ORL,DET,,-2.5,
7080,2015-03-29,MIA,DET,,2.5,
7081,2015-03-31,DET,ATL,,,
7082,2015-04-01,CHO,DET,,5.5,
7083,2015-04-03,CHI,DET,,9.5,
7084,2015-04-04,DET,MIA,,,
7085,2015-04-08,DET,BOS,,,
7086,2015-04-10,DET,IND,,,
7087,2015-04-12,DET,CHO,,,
7088,2015-04-13,CLE,DET,,8.0,
7089,2015-04-15,NYK,DET,,-9.0,
7090,2015-10-27,ATL,DET,,,
7091,2015-10-28,DET,UTA,,,
7092,2015-10-30,DET,CHI,,,
7093,2015-11-03,DET,IND,,,
7094,2015-11-06,PHO,DET,,4.0,
7095,2015-11-08,POR,DET,,1.5,
7096,2015-11-09,GSW,DET,,12.5,
7097,2015-11-11,SAC,DET,,-1.5,
7098,2015-11-14,LAC,DET,,2.5,
7099,2015-11-15,LAL,DET,,-4.5,
7100,2015-11-17,DET,CLE,,,
7101,2015-11-20,MIN,DET,,-2.5,
7102,2015-11-21,DET,WAS,,,
7103,2015-11-23,MIL,DET,,-3.0,
7104,2015-11-25,DET,MIA,,,
7105,2015-11-27,OKC,DET,,8.0,
7106,2015-11-29,BRK,DET,,-5.0,
7107,2015-11-30,DET,HOU,,,
7108,2015-12-02,DET,PHO,,,
7109,2015-12-04,DET,MIL,,,
7110,2015-12-06,DET,LAL,,,
7111,2015-12-07,CHO,DET,,2.5,
7112,2015-12-09,DET,MEM,,,
7113,2015-12-11,PHI,DET,,-9.0,
7114,2015-12-12,DET,IND,,,
7115,2015-12-14,DET,LAC,,,
7116,2015-12-16,DET,BOS,,,
7117,2015-12-18,CHI,DET,,5.0,
7118,2015-12-22,MIA,DET,,2.5,
7119,2015-12-23,ATL,DET,,7.0,
7120,2015-12-26,DET,BOS,,,
7121,2015-12-29,NYK,DET,,-1.5,
7122,2015-12-31,DET,MIN,,,
7123,2016-01-02,IND,DET,,4.5,
7124,2016-01-04,DET,ORL,,,
7125,2016-01-06,BOS,DET,,3.0,
7126,2016-01-09,DET,BRK,,,
7127,2016-01-12,DET,SAS,,,
7128,2016-01-14,MEM,DET,,-1.5,
7129,2016-01-16,DET,GSW,,,
7130,2016-01-18,DET,CHI,,,
7131,2016-01-20,HOU,DET,,3.0,
7132,2016-01-21,NOP,DET,,2.5,
7133,2016-01-23,DEN,DET,,-4.5,
7134,2016-01-25,UTA,DET,,3.0,
7135,2016-01-27,DET,PHI,,,
7136,2016-01-29,DET,CLE,,,
7137,2016-01-30,TOR,DET,,7.5,
7138,2016-02-01,BRK,DET,,-7.0,
7139,2016-02-03,BOS,DET,,4.0,
7140,2016-02-04,DET,NYK,,,
7141,2016-02-06,IND,DET,,4.0,
7142,2016-02-08,DET,TOR,,,
7143,2016-02-10,DET,DEN,,,
7144,2016-02-19,WAS,DET,,2.0,
7145,2016-02-21,DET,NOP,,,
7146,2016-02-22,CLE,DET,,9.0,
7147,2016-02-24,DET,PHI,,,
7148,2016-02-27,MIL,DET,,1.0,
7149,2016-02-28,DET,TOR,,,
7150,2016-03-02,SAS,DET,,11.0,
7151,2016-03-05,NYK,DET,,-7.0,
7152,2016-03-06,DET,POR,,,
7153,2016-03-09,DAL,DET,,2.0,
7154,2016-03-11,CHO,DET,,4.0,
7155,2016-03-12,PHI,DET,,-11.0,
7156,2016-03-14,WAS,DET,,2.0,
7157,2016-03-16,DET,ATL,,,
7158,2016-03-18,DET,SAC,,,
7159,2016-03-19,DET,BRK,,,
7160,2016-03-21,DET,MIL,,,
7161,2016-03-23,DET,ORL,,,
7162,2016-03-25,DET,CHO,,,
7163,2016-03-26,DET,ATL,,,
7164,2016-03-29,DET,OKC,,,
7165,2016-04-01,DET,DAL,,,
7166,2016-04-02,CHI,DET,,3.0,
7167,2016-04-05,MIA,DET,,4.5,
7168,2016-04-06,ORL,DET,,3.0,
7169,2016-04-08,DET,WAS,,,
7170,2016-04-12,DET,MIA,,,
7171,2016-04-13,CLE,DET,,4.0,
7172,2016-04-17,CLE,DET,,11.0,
7173,2016-04-20,CLE,DET,,10.5,
7174,2016-04-22,DET,CLE,,,
7175,2016-04-24,DET,CLE,,,
7176,2016-10-26,TOR,DET,,,
7177,2016-10-28,DET,ORL,,,
7178,2016-10-30,DET,MIL,,,
7179,2016-11-01,DET,NYK,,,
7180,2016-11-02,BRK,DET,,-4.0,
7181,2016-11-05,DET,DEN,,,
7182,2016-11-07,LAC,DET,,8.5,
7183,2016-11-09,PHO,DET,,-4.5,
7184,2016-11-11,SAS,DET,,9.0,
7185,2016-11-12,DEN,DET,,5.5,
7186,2016-11-14,DET,OKC,,,
7187,2016-11-16,NYK,DET,,2.0,
7188,2016-11-18,CLE,DET,,8.5,
7189,2016-11-19,DET,BOS,,,
7190,2016-11-21,DET,HOU,,,
7191,2016-11-23,DET,MIA,,,
7192,2016-11-25,DET,LAC,,,
7193,2016-11-26,OKC,DET,,4.5,
7194,2016-11-29,CHO,DET,,3.5,
7195,2016-11-30,BOS,DET,,6.5,
7196,2016-12-02,ATL,DET,,1.5,
7197,2016-12-04,DET,ORL,,,
7198,2016-12-06,DET,CHI,,,
7199,2016-12-07,CHO,DET,,5.0,
7200,2016-12-09,MIN,DET,,-3.5,
7201,2016-12-11,DET,PHI,,,
7202,2016-12-14,DAL,DET,,-5.0,
7203,2016-12-16,WAS,DET,,-1.5,
7204,2016-12-17,DET,IND,,,
7205,2016-12-19,CHI,DET,,2.0,
7206,2016-12-21,DET,MEM,,,
7207,2016-12-23,DET,GSW,,,
7208,2016-12-26,DET,CLE,,,
7209,2016-12-28,DET,MIL,,,
7210,2016-12-30,ATL,DET,,2.5,
7211,2017-01-01,MIA,DET,,-6.5,
7212,2017-01-03,DET,IND,,,
7213,2017-01-05,DET,CHO,,,
7214,2017-01-08,POR,DET,,3.5,
7215,2017-01-10,SAC,DET,,3.0,
7216,2017-01-12,GSW,DET,,13.0,
7217,2017-01-13,UTA,DET,,11.0,
7218,2017-01-15,LAL,DET,,-2.0,
7219,2017-01-18,DET,ATL,,,
7220,2017-01-21,DET,WAS,,,
7221,2017-01-23,DET,SAC,,,
7222,2017-01-28,MIA,DET,,-3.5,
7223,2017-01-30,BOS,DET,,5.5,
7224,2017-02-01,DET,NOP,,,
7225,2017-02-03,DET,MIN,,,
7226,2017-02-04,IND,DET,,3.0,
7227,2017-02-06,DET,PHI,,,
7228,2017-02-08,DET,LAL,,,
7229,2017-02-10,DET,SAS,,,
7230,2017-02-12,TOR,DET,,6.5,
7231,2017-02-13,MIL,DET,,3.0,
7232,2017-02-15,DET,DAL,,,
7233,2017-02-23,DET,CHO,,,
7234,2017-02-26,DET,BOS,,,
7235,2017-02-28,DET,POR,,,
7236,2017-03-01,NOP,DET,,2.5,
7237,2017-03-04,PHI,DET,,-5.5,
7238,2017-03-06,DET,CHI,,,
7239,2017-03-08,IND,DET,,4.0,
7240,2017-03-09,DET,CLE,,,
7241,2017-03-11,DET,NYK,,,
7242,2017-03-14,CLE,DET,,7.5,
7243,2017-03-15,DET,UTA,,,
7244,2017-03-17,DET,TOR,,,
7245,2017-03-19,DET,PHO,,,
7246,2017-03-21,BRK,DET,,-5.0,
7247,2017-03-22,CHI,DET,,-2.0,
7248,2017-03-24,ORL,DET,,-2.0,
7249,2017-03-27,NYK,DET,,-1.0,
7250,2017-03-28,DET,MIA,,,
7251,2017-03-30,DET,BRK,,,
7252,2017-03-31,MIL,DET,,7.0,
7253,2017-04-05,DET,TOR,,,
7254,2017-04-07,HOU,DET,,10.5,
7255,2017-04-09,MEM,DET,,5.5,
7256,2017-04-10,DET,WAS,,,
7257,2017-04-12,ORL,DET,,1.5,
7258,2017-10-18,DET,CHO,,,
7259,2017-10-20,WAS,DET,,,
7260,2017-10-21,NYK,DET,,,
7261,2017-10-23,DET,PHI,,,
7262,2017-10-25,DET,MIN,,,
7263,2017-10-28,LAC,DET,,,
7264,2017-10-29,GSW,DET,,,
7265,2017-10-31,LAL,DET,,,
7266,2017-11-03,DET,MIL,,,
7267,2017-11-04,DET,SAC,,,
7268,2017-11-08,DET,IND,,,
7269,2017-11-10,DET,ATL,,,
7270,2017-11-12,DET,MIA,,,
7271,2017-11-15,MIL,DET,,4.5,
7272,2017-11-17,IND,DET,,1.0,
7273,2017-11-19,MIN,DET,,5.5,
7274,2017-11-20,DET,CLE,,,
7275,2017-11-24,OKC,DET,,8.5,
7276,2017-11-27,BOS,DET,,6.0,
7277,2017-11-29,DET,PHO,,,
7278,2017-12-01,WAS,DET,,-1.0,
7279,2017-12-02,PHI,DET,,4.0,
7280,2017-12-04,SAS,DET,,4.0,
7281,2017-12-06,MIL,DET,,4.5,
7282,2017-12-08,DET,GSW,,,
7283,2017-12-10,DET,BOS,,,
7284,2017-12-12,DET,DEN,,,
7285,2017-12-14,ATL,DET,,-4.5,
7286,2017-12-15,IND,DET,,5.0,
7287,2017-12-17,DET,ORL,,,
7288,2017-12-20,DAL,DET,,1.5,
7289,2017-12-22,DET,NYK,,,
7290,2017-12-26,DET,IND,,,
7291,2017-12-28,ORL,DET,,-4.0,
7292,2017-12-30,DET,SAS,,,
7293,2018-01-03,MIA,DET,,4.5,
7294,2018-01-05,PHI,DET,,5.5,
7295,2018-01-06,DET,HOU,,,
7296,2018-01-08,NOP,DET,,6.0,
7297,2018-01-10,BRK,DET,,-2.0,
7298,2018-01-13,CHI,DET,,-1.0,
7299,2018-01-15,DET,CHO,,,
7300,2018-01-17,TOR,DET,,8.5,
7301,2018-01-19,DET,WAS,,,
7302,2018-01-21,DET,BRK,,,
7303,2018-01-24,DET,UTA,,,
7304,2018-01-27,DET,OKC,,,
7305,2018-01-28,CLE,DET,,7.5,
7306,2018-01-30,DET,CLE,,,
7307,2018-02-01,DET,MEM,,,
7308,2018-02-03,DET,MIA,,,
7309,2018-02-05,DET,POR,,,
7310,2018-02-07,DET,BRK,,,
7311,2018-02-09,DET,LAC,,,
7312,2018-02-11,ATL,DET,,-3.5,
7313,2018-02-12,DET,NOP,,,
7314,2018-02-14,DET,ATL,,,
7315,2018-02-23,DET,BOS,,,
7316,2018-02-25,CHO,DET,,4.5,
7317,2018-02-26,TOR,DET,,10.0,
7318,2018-02-28,DET,MIL,,,
7319,2018-03-02,ORL,DET,,-2.5,
7320,2018-03-03,MIA,DET,,5.0,
7321,2018-03-05,CLE,DET,,6.0,
7322,2018-03-07,DET,TOR,,,
7323,2018-03-09,DET,CHI,,,
7324,2018-03-13,UTA,DET,,8.5,
7325,2018-03-15,DEN,DET,,8.5,
7326,2018-03-17,POR,DET,,9.0,
7327,2018-03-19,SAC,DET,,-4.0,
7328,2018-03-20,PHO,DET,,-8.0,
7329,2018-03-22,HOU,DET,,10.5,
7330,2018-03-24,DET,CHI,,,
7331,2018-03-26,DET,LAL,,,
7332,2018-03-29,DET,WAS,,,
7333,2018-03-31,NYK,DET,,-4.5,
7334,2018-04-01,BRK,DET,,-1.0,
7335,2018-04-04,DET,PHI,,,
7336,2018-04-06,DET,DAL,,,
7337,2018-04-08,MEM,DET,,-6.0,
7338,2018-04-09,DET,TOR,,,
7339,2018-04-11,CHI,DET,,-5.0,
7340,2018-10-17,DET,BRK,,,
7341,2018-10-20,CHI,DET,,,
7342,2018-10-23,DET,PHI,,,
7343,2018-10-25,DET,CLE,,,
7344,2018-10-27,DET,BOS,,,
7345,2018-10-30,BOS,DET,,,
7346,2018-10-31,BRK,DET,,,
7347,2018-11-03,PHI,DET,,,
7348,2018-11-05,DET,MIA,,,
7349,2018-11-07,ORL,DET,,,
7350,2018-11-09,ATL,DET,,,
7351,2018-11-11,DET,CHO,,,
7352,2018-11-14,TOR,DET,,,
7353,2018-11-19,DET,CLE,,,
7354,2018-11-21,HOU,DET,,,
7355,2018-11-23,DET,HOU,,,
7356,2018-11-25,DET,PHO,,,
7357,2018-11-27,DET,NYK,,,
7358,2018-11-30,DET,CHI,,,
7359,2018-12-01,DET,GSW,,,
7360,2018-12-03,DET,OKC,,,
7361,2018-12-05,MIL,DET,,,
7362,2018-12-07,DET,PHI,,,
7363,2018-12-09,DET,NOP,,,
7364,2018-12-10,PHI,DET,,,
7365,2018-12-12,CHO,DET,,,
7366,2018-12-15,DET,BOS,,,
7367,2018-12-17,DET,MIL,,,
7368,2018-12-19,MIN,DET,,,
7369,2018-12-21,CHO,DET,,,
7370,2018-12-23,DET,ATL,,,
7371,2018-12-26,DET,WAS,,,
7372,2018-12-28,IND,DET,,,
7373,2018-12-30,ORL,DET,,,
7374,2019-01-01,MIL,DET,,,
7375,2019-01-02,MEM,DET,,,
7376,2019-01-05,DET,UTA,,,
7377,2019-01-07,DET,SAS,,,
7378,2019-01-09,LAL,DET,,,
7379,2019-01-10,SAC,DET,,,
7380,2019-01-12,LAC,DET,,,
7381,2019-01-14,UTA,DET,,,
7382,2019-01-16,DET,ORL,,,
7383,2019-01-18,DET,MIA,,,
7384,2019-01-19,DET,SAC,,,
7385,2019-01-21,WAS,DET,,,
7386,2019-01-23,NOP,DET,,,
7387,2019-01-25,DAL,DET,,,
7388,2019-01-29,DET,MIL,,,
7389,2019-01-31,DET,DAL,,,
7390,2019-02-02,DET,LAC,,,
7391,2019-02-04,DET,DEN,,,
7392,2019-02-05,NYK,DET,,,
7393,2019-02-08,DET,NYK,,,
7394,2019-02-11,DET,WAS,,,
7395,2019-02-13,BOS,DET,,,
7396,2019-02-22,ATL,DET,,,
7397,2019-02-23,MIA,DET,,,
7398,2019-02-25,DET,IND,,,
7399,2019-02-27,SAS,DET,,,
7400,2019-03-02,CLE,DET,,,
7401,2019-03-03,DET,TOR,,,
7402,2019-03-06,DET,MIN,,,
7403,2019-03-08,CHI,DET,,,
7404,2019-03-10,DET,CHI,,,
7405,2019-03-11,BRK,DET,,,
7406,2019-03-13,MIA,DET,,,
7407,2019-03-15,DET,LAL,,,
7408,2019-03-17,DET,TOR,,,
7409,2019-03-18,CLE,DET,,,
7410,2019-03-21,PHO,DET,,,
7411,2019-03-23,POR,DET,,,
7412,2019-03-24,GSW,DET,,,
7413,2019-03-26,DEN,DET,,,
7414,2019-03-28,DET,ORL,,,
7415,2019-03-30,DET,POR,,,
7416,2019-04-01,IND,DET,,,
7417,2019-04-03,DET,IND,,,
7418,2019-04-05,OKC,DET,,,
7419,2019-04-07,DET,CHO,,,
7420,2019-04-09,DET,MEM,,,
7421,2019-04-10,NYK,DET,,,
7422,2019-04-14,MIL,DET,,,
7423,2019-04-17,MIL,DET,,,
7424,2019-04-20,DET,MIL,,,
7425,2019-04-22,DET,MIL,,,
7426,2019-10-23,IND,DET,,,
7427,2019-10-24,DET,ATL,,,
7428,2019-10-26,DET,PHI,,,
7429,2019-10-28,DET,IND,,,
7430,2019-10-30,TOR,DET,,,
7431,2019-11-01,CHI,DET,,,
7432,2019-11-02,DET,BRK,,,
7433,2019-11-04,WAS,DET,,,
7434,2019-11-06,DET,NYK,,,
7435,2019-11-08,IND,DET,,,
7436,2019-11-11,DET,MIN,,,
7437,2019-11-12,MIA,DET,,,
7438,2019-11-15,CHO,DET,,,
7439,2019-11-20,CHI,DET,,,
7440,2019-11-22,DET,ATL,,,
7441,2019-11-23,MIL,DET,,,
7442,2019-11-25,DET,ORL,,,
7443,2019-11-27,CHO,DET,,,
7444,2019-11-29,DET,CHO,,,
7445,2019-12-01,DET,SAS,,,
7446,2019-12-03,CLE,DET,,,
7447,2019-12-04,DET,MIL,,,
7448,2019-12-06,DET,IND,,,
7449,2019-12-09,NOP,DET,,,
7450,2019-12-12,DET,DAL,,,
7451,2019-12-14,HOU,DET,,,
7452,2019-12-16,DET,WAS,,,
7453,2019-12-18,DET,TOR,,,
7454,2019-12-20,BOS,DET,,,
7455,2019-12-21,DET,CHI,,,
7456,2019-12-23,DET,PHI,,,
7457,2019-12-26,DET,WAS,,,
7458,2019-12-28,SAS,DET,,,
7459,2019-12-30,UTA,DET,,,
7460,2020-01-02,LAC,DET,,,
7461,2020-01-04,GSW,DET,,,
7462,2020-01-05,LAL,DET,,,
7463,2020-01-07,CLE,DET,,,
7464,2020-01-09,DET,CLE,,,
7465,2020-01-11,DET,CHI,,,
7466,2020-01-13,DET,NOP,,,
7467,2020-01-15,BOS,DET,,,
7468,2020-01-18,ATL,DET,,,
7469,2020-01-20,WAS,DET,,,
7470,2020-01-22,DET,SAC,,,
7471,2020-01-24,DET,MEM,,,
7472,2020-01-25,DET,BRK,,,
7473,2020-01-27,DET,CLE,,,
7474,2020-01-29,BRK,DET,,,
7475,2020-01-31,DET,TOR,,,
7476,2020-02-02,DET,DEN,,,
7477,2020-02-03,MEM,DET,,,
7478,2020-02-05,DET,PHO,,,
7479,2020-02-07,OKC,DET,,,
7480,2020-02-08,DET,NYK,,,
7481,2020-02-10,DET,CHO,,,
7482,2020-02-12,ORL,DET,,,
7483,2020-02-20,DET,MIL,,,
7484,2020-02-23,POR,DET,,,
7485,2020-02-25,DEN,DET,,,
7486,2020-02-28,PHO,DET,,,
7487,2020-03-01,SAC,DET,,,
7488,2020-03-04,DET,OKC,,,
7489,2020-03-07,DET,UTA,,,
7490,2020-03-08,NYK,DET,,,
7491,2020-03-11,PHI,DET,,,
7492,2020-12-23,MIN,DET,,,
7493,2020-12-26,DET,CLE,,,
7494,2020-12-28,ATL,DET,,,
7495,2020-12-29,DET,GSW,,,
7496,2021-01-01,DET,BOS,,,
7497,2021-01-03,DET,BOS,,,
7498,2021-01-04,MIL,DET,,,
7499,2021-01-06,MIL,DET,,,
7500,2021-01-08,DET,PHO,,,
7501,2021-01-10,DET,UTA,,,
7502,2021-01-13,DET,MIL,,,
7503,2021-01-16,MIA,DET,,,
7504,2021-01-18,MIA,DET,,,
7505,2021-01-20,ATL,DET,,,
7506,2021-01-22,DET,HOU,,,
7507,2021-01-23,DET,PHI,,,
7508,2021-01-25,DET,PHI,,,
7509,2021-01-27,CLE,DET,,,
7510,2021-01-28,DET,LAL,,,
7511,2021-01-30,GSW,DET,,,
7512,2021-02-02,UTA,DET,,,
7513,2021-02-05,PHO,DET,,,
7514,2021-02-06,LAL,DET,,,
7515,2021-02-09,DET,BRK,,,
7516,2021-02-11,DET,IND,,,
7517,2021-02-12,BOS,DET,,,
7518,2021-02-14,DET,NOP,,,
7519,2021-02-17,CHI,DET,,,
7520,2021-02-19,MEM,DET,,,
7521,2021-02-21,ORL,DET,,,
7522,2021-02-23,ORL,DET,,,
7523,2021-02-24,NOP,DET,,,
7524,2021-02-26,DET,SAC,,,
7525,2021-02-28,DET,NYK,,,
7526,2021-03-03,TOR,DET,,,
7527,2021-03-04,NYK,DET,,,
7528,2021-03-11,CHO,DET,,,
7529,2021-03-13,BRK,DET,,,
7530,2021-03-15,DET,SAS,,,
7531,2021-03-17,DET,TOR,,,
7532,2021-03-19,HOU,DET,,,
7533,2021-03-21,DET,CHI,,,
7534,2021-03-24,IND,DET,,,
7535,2021-03-26,DET,BRK,,,
7536,2021-03-27,WAS,DET,,,
7537,2021-03-29,DET,TOR,,,
7538,2021-03-31,DET,POR,,,
7539,2021-04-01,DET,WAS,,,
7540,2021-04-03,DET,NYK,,,
7541,2021-04-05,OKC,DET,,,
7542,2021-04-06,DEN,DET,,,
7543,2021-04-08,SAC,DET,,,
7544,2021-04-10,POR,DET,,,
7545,2021-04-11,LAC,DET,,,
7546,2021-04-14,DET,LAC,,,
7547,2021-04-16,DET,OKC,,,
7548,2021-04-17,WAS,DET,,,
7549,2021-04-19,DET,CLE,,,
7550,2021-04-21,DAL,DET,,,
7551,2021-04-22,SAS,DET,,,
7552,2021-04-24,IND,DET,,,
7553,2021-04-26,DET,ATL,,,
7554,2021-04-29,DET,DAL,,,
7555,2021-05-01,CHO,DET,,,
7556,2021-05-03,DET,ORL,,,
7557,2021-05-04,DET,CHO,,,
7558,2021-05-06,DET,MEM,,,
7559,2021-05-08,PHI,DET,,,
7560,2021-05-09,DET,CHI,,,
7561,2021-05-11,DET,MIN,,,
7562,2021-05-14,DET,DEN,,,
7563,2021-05-16,DET,MIA,,,
7564,2021-10-20,DET,CHI,,,
7565,2021-10-23,CHI,DET,,,
7566,2021-10-25,ATL,DET,,,
7567,2021-10-28,PHI,DET,,,
7568,2021-10-30,DET,ORL,,,
7569,2021-10-31,BRK,DET,,,
7570,2021-11-02,DET,MIL,,,
7571,2021-11-04,DET,PHI,,,
7572,2021-11-05,DET,BRK,,,
7573,2021-11-10,HOU,DET,,,
7574,2021-11-12,CLE,DET,,,
7575,2021-11-13,TOR,DET,,,
7576,2021-11-15,DET,SAC,,,
7577,2021-11-17,DET,IND,,,
7578,2021-11-19,DET,GSW,,,
7579,2021-11-21,DET,LAL,,,
7580,2021-11-23,DET,MIA,,,
7581,2021-11-24,MIL,DET,,,
7582,2021-11-26,LAC,DET,,,
7583,2021-11-28,LAL,DET,,,
7584,2021-11-30,POR,DET,,,
7585,2021-12-02,PHO,DET,,,
7586,2021-12-06,DET,OKC,,,
7587,2021-12-08,DET,WAS,,,
7588,2021-12-10,NOP,DET,,,
7589,2021-12-12,DET,BRK,,,
7590,2021-12-16,IND,DET,,,
7591,2021-12-18,DET,HOU,,,
7592,2021-12-19,DET,MIA,,,
7593,2021-12-21,NYK,DET,,,
7594,2021-12-23,MIA,DET,,,
7595,2021-12-26,SAS,DET,,,
7596,2021-12-29,DET,NYK,,,
7597,2022-01-01,DET,SAS,,,
7598,2022-01-03,MIL,DET,,,
7599,2022-01-05,CHO,DET,,,
7600,2022-01-06,MEM,DET,,,
7601,2022-01-08,DET,ORL,,,
7602,2022-01-10,DET,UTA,,,
7603,2022-01-11,CHI,DET,,,
7604,2022-01-14,DET,TOR,,,
7605,2022-01-16,DET,PHO,,,
7606,2022-01-18,GSW,DET,,,
7607,2022-01-19,SAC,DET,,,
7608,2022-01-21,UTA,DET,,,
7609,2022-01-23,DEN,DET,,,
7610,2022-01-25,DET,DEN,,,
7611,2022-01-28,ORL,DET,,,
7612,2022-01-30,DET,CLE,,,
7613,2022-02-01,DET,NOP,,,
7614,2022-02-03,DET,MIN,,,
7615,2022-02-04,DET,BOS,,,
7616,2022-02-06,MIN,DET,,,
7617,2022-02-08,DAL,DET,,,
7618,2022-02-10,DET,MEM,,,
7619,2022-02-11,DET,CHO,,,
7620,2022-02-14,WAS,DET,,,
7621,2022-02-16,BOS,DET,,,
7622,2022-02-24,DET,CLE,,,
7623,2022-02-26,DET,BOS,,,
7624,2022-02-27,CHO,DET,,,
7625,2022-03-01,WAS,DET,,,
7626,2022-03-03,TOR,DET,,,
7627,2022-03-04,DET,IND,,,
7628,2022-03-07,DET,ATL,,,
7629,2022-03-09,DET,CHI,,,
7630,2022-03-11,BOS,DET,,,
7631,2022-03-13,DET,LAC,,,
7632,2022-03-15,MIA,DET,,,
7633,2022-03-17,ORL,DET,,,
7634,2022-03-19,CLE,DET,,,
7635,2022-03-21,DET,POR,,,
7636,2022-03-23,DET,ATL,,,
7637,2022-03-25,DET,WAS,,,
7638,2022-03-27,DET,NYK,,,
7639,2022-03-29,BRK,DET,,,
7640,2022-03-31,DET,PHI,,,
7641,2022-04-01,OKC,DET,,,
7642,2022-04-03,IND,DET,,,
7643,2022-04-06,DET,DAL,,,
7644,2022-04-08,DET,MIL,,,
7645,2022-04-10,PHI,DET,,,
7646,2012-10-31,PHO,GSW,,,
7647,2012-11-02,GSW,MEM,,,
7648,2012-11-03,LAC,GSW,,8.5,
7649,2012-11-05,SAC,GSW,,2.0,
7650,2012-11-07,GSW,CLE,,,
7651,2012-11-09,LAL,GSW,,7.5,
7652,2012-11-10,GSW,DEN,,,
7653,2012-11-14,GSW,ATL,,,
7654,2012-11-16,MIN,GSW,,-1.0,
7655,2012-11-18,OKC,GSW,,10.0,
7656,2012-11-19,DAL,GSW,,5.0,
7657,2012-11-21,GSW,BRK,,,
7658,2012-11-23,DEN,GSW,,6.5,
7659,2012-11-24,GSW,MIN,,,
7660,2012-11-29,GSW,DEN,,,
7661,2012-12-01,GSW,IND,,,
7662,2012-12-03,GSW,ORL,,,
7663,2012-12-05,DET,GSW,,1.0,
7664,2012-12-07,BRK,GSW,,6.5,
7665,2012-12-08,WAS,GSW,,-4.5,
7666,2012-12-10,CHA,GSW,,-4.5,
7667,2012-12-12,MIA,GSW,,8.5,
7668,2012-12-14,ORL,GSW,,-4.0,
7669,2012-12-15,ATL,GSW,,6.5,
7670,2012-12-18,GSW,NOH,,,
7671,2012-12-19,SAC,GSW,,-3.0,
7672,2012-12-21,GSW,CHA,,,
7673,2012-12-22,GSW,LAL,,,
7674,2012-12-26,UTA,GSW,,4.0,
7675,2012-12-28,GSW,PHI,,,
7676,2012-12-29,GSW,BOS,,,
7677,2013-01-02,GSW,LAC,,,
7678,2013-01-05,LAC,GSW,,6.5,
7679,2013-01-09,GSW,MEM,,,
7680,2013-01-11,GSW,POR,,,
7681,2013-01-13,DEN,GSW,,6.5,
7682,2013-01-16,GSW,MIA,,,
7683,2013-01-18,SAS,GSW,,11.5,
7684,2013-01-19,NOH,GSW,,5.0,
7685,2013-01-21,GSW,LAC,,,
7686,2013-01-23,GSW,OKC,,,
7687,2013-01-25,CHI,GSW,,2.5,
7688,2013-01-26,MIL,GSW,,2.0,
7689,2013-01-28,TOR,GSW,,-2.0,
7690,2013-01-29,CLE,GSW,,3.0,
7691,2013-01-31,GSW,DAL,,,
7692,2013-02-02,GSW,PHO,,,
7693,2013-02-05,HOU,GSW,,2.5,
7694,2013-02-06,OKC,GSW,,11.0,
7695,2013-02-08,MEM,GSW,,3.5,
7696,2013-02-09,DAL,GSW,,5.5,
7697,2013-02-12,GSW,HOU,,,
7698,2013-02-19,UTA,GSW,,3.5,
7699,2013-02-20,GSW,PHO,,,
7700,2013-02-22,GSW,SAS,,,
7701,2013-02-24,MIN,GSW,,-2.0,
7702,2013-02-26,IND,GSW,,8.5,
7703,2013-02-27,NYK,GSW,,7.5,
7704,2013-03-01,BOS,GSW,,4.0,
7705,2013-03-02,PHI,GSW,,-2.0,
7706,2013-03-04,GSW,TOR,,,
7707,2013-03-06,GSW,SAC,,,
7708,2013-03-08,GSW,HOU,,,
7709,2013-03-09,GSW,MIL,,,
7710,2013-03-11,GSW,NYK,,,
7711,2013-03-13,GSW,DET,,,
7712,2013-03-15,GSW,CHI,,,
7713,2013-03-17,HOU,GSW,,7.5,
7714,2013-03-18,NOH,GSW,,-3.5,
7715,2013-03-20,SAS,GSW,,8.0,
7716,2013-03-23,GSW,WAS,,,
7717,2013-03-25,GSW,LAL,,,
7718,2013-03-27,GSW,SAC,,,
7719,2013-03-30,GSW,POR,,,
7720,2013-04-03,GSW,NOH,,,
7721,2013-04-05,PHO,GSW,,-8.0,
7722,2013-04-07,GSW,UTA,,,
7723,2013-04-09,GSW,MIN,,,
7724,2013-04-11,GSW,OKC,,,
7725,2013-04-12,LAL,GSW,,7.0,
7726,2013-04-15,GSW,SAS,,,
7727,2013-04-17,POR,GSW,,-8.5,
7728,2013-04-20,DEN,GSW,,7.5,
7729,2013-04-23,DEN,GSW,,8.5,
7730,2013-04-26,GSW,DEN,,,
7731,2013-04-28,GSW,DEN,,,
7732,2013-04-30,DEN,GSW,,7.5,
7733,2013-05-02,GSW,DEN,,,
7734,2013-05-06,SAS,GSW,,9.0,
