,index,Unnamed: 0,home,fg_r,fga_r,3p_r,3pa_r,3p_max_r,ft_r,fta_r,orb_r,drb_r,ast_r,stl_r,blk_r,tov_r,fg_opp_r,fga_opp_r,3p_opp_r,3pa_opp_r,3p_max_opp_r,ft_opp_r,fta_opp_r,orb_opp_r,drb_opp_r,ast_opp_r,stl_opp_r,blk_opp_r,tov_opp_r,team,team_opp,date,PointDifference,Line,Covered
2181,2181,1262,1,40.8,80.2,13.2,33.4,3.8,24.2,28.8,8.2,29.4,27.4,7.4,3.2,11.8,42.8,85.0,15.4,38.0,4.8,12.4,16.0,10.2,29.8,29.8,6.4,3.4,14.2,MIA,NYK,3/22/2023,-7,-2.0,1
2182,2182,1738,1,41.8,87.8,10.6,31.2,3.8,18.6,22.2,9.6,34.6,24.8,8.8,4.6,14.2,40.0,85.8,10.8,32.2,3.4,19.8,24.4,9.2,32.2,26.0,6.6,5.8,14.2,ORL,NYK,3/23/2023,-5,2.5,1
2183,2183,1580,0,42.0,83.8,13.2,35.0,5.2,22.6,28.2,10.6,32.4,25.4,7.8,5.6,13.8,43.4,86.4,14.4,32.4,5.8,17.8,22.4,6.8,28.6,27.8,7.4,3.4,12.4,NYK,ORL,3/23/2023,5,-2.5,0
2184,2184,1499,1,42.6,88.8,11.4,32.0,3.8,17.6,21.4,9.8,33.4,26.0,8.6,2.8,11.6,36.4,83.2,12.0,36.4,4.4,20.0,25.0,10.4,32.6,21.0,7.4,2.8,14.4,NOP,CHA,3/23/2023,-19,-9.0,1
2185,2185,389,0,38.4,83.0,8.0,29.4,2.8,16.2,22.2,6.8,31.8,24.6,8.2,5.8,15.8,42.8,89.4,10.2,29.8,3.8,20.0,25.4,11.4,35.0,24.8,8.2,4.8,12.6,CHA,NOP,3/23/2023,19,9.0,0
2186,2186,1025,1,43.8,90.0,11.6,30.4,3.2,18.0,24.0,13.4,31.4,26.8,9.8,2.8,11.4,41.6,88.0,11.2,34.4,3.6,15.0,17.8,10.4,31.2,23.6,6.8,4.4,14.2,LAC,OKC,3/23/2023,-22,-5.0,1
2187,2187,230,1,37.2,83.4,11.8,36.4,3.4,19.4,24.6,10.2,32.0,24.0,6.8,4.8,13.0,40.6,86.6,12.4,31.6,4.4,18.6,23.0,10.8,33.6,24.4,5.8,3.6,12.0,BKN,CLE,3/23/2023,2,3.5,1
2188,2188,470,0,43.4,86.4,11.6,30.2,4.0,17.0,22.0,10.0,25.6,25.4,7.2,5.0,10.2,39.4,80.0,10.4,29.8,3.2,18.6,22.4,10.6,32.4,24.6,5.8,6.4,16.8,CLE,BKN,3/23/2023,-2,-3.5,0
2189,2189,1657,0,41.4,92.6,11.6,33.6,3.4,18.0,20.8,11.2,33.0,20.6,6.0,2.8,12.4,42.8,88.2,13.0,35.4,3.2,17.8,25.4,11.8,34.8,28.0,7.6,5.4,13.4,OKC,LAC,3/23/2023,22,5.0,0
2190,2190,1974,1,39.0,87.8,11.2,36.8,4.8,19.6,24.2,9.0,28.8,23.4,9.2,5.2,12.2,42.6,85.6,14.0,33.6,4.2,21.8,28.4,12.6,36.8,27.0,8.2,5.2,14.0,POR,CHI,3/24/2023,28,7.5,0
2191,2191,2133,0,41.4,94.6,13.8,39.6,4.0,13.0,19.8,11.0,32.8,28.0,7.8,4.4,13.8,48.8,93.2,11.8,31.4,3.8,16.4,22.8,11.2,38.6,26.4,7.6,5.4,13.4,SAS,WAS,3/24/2023,12,8.5,0
2192,2192,2290,1,42.0,92.2,14.2,38.0,4.8,20.2,26.6,13.2,36.8,29.0,4.6,5.4,13.0,44.0,91.2,18.0,45.6,5.4,19.4,24.6,7.6,35.0,29.6,6.8,5.0,9.0,UTA,MIL,3/24/2023,28,10.0,0
2193,2193,1340,0,47.2,90.6,15.2,41.8,4.4,16.6,24.8,9.6,38.2,30.2,6.4,6.6,12.6,43.0,97.6,12.8,36.4,4.2,14.0,19.4,10.6,33.6,27.6,6.2,4.2,11.2,MIL,UTA,3/24/2023,-28,-10.0,1
2194,2194,2370,1,42.6,84.4,10.0,29.4,3.2,17.6,22.4,7.6,31.8,25.6,5.0,5.4,10.6,46.4,87.4,13.2,30.6,4.4,16.6,21.2,9.0,32.8,31.0,6.8,5.0,9.6,WAS,SAS,3/24/2023,-12,-8.5,1
2195,2195,2212,1,43.8,93.4,11.4,32.8,3.6,19.6,25.8,13.0,33.2,24.6,10.0,5.8,10.6,39.8,82.2,10.2,29.0,3.4,20.4,24.8,8.6,32.2,26.0,5.0,4.6,15.8,TOR,DET,3/24/2023,-21,-13.5,1
2196,2196,707,0,37.2,86.0,10.2,31.6,3.8,15.6,20.2,11.6,27.2,22.2,7.2,2.8,14.0,42.8,88.0,11.0,34.0,3.6,22.4,27.4,13.4,35.4,27.4,7.8,7.0,10.4,DET,TOR,3/24/2023,21,13.5,0
2197,2197,2053,1,41.4,87.0,16.8,42.6,4.8,19.8,26.6,8.6,35.2,27.6,4.6,4.4,8.8,43.4,88.0,14.0,36.8,4.8,19.4,25.0,8.8,35.4,29.2,5.6,5.4,8.8,SAC,PHX,3/24/2023,-8,-4.0,1
2198,2198,1895,0,43.6,91.2,11.4,30.8,3.8,17.0,21.2,9.6,30.0,27.2,6.0,6.0,13.6,42.2,82.8,10.4,30.2,3.6,27.2,34.8,8.0,33.2,25.0,7.2,3.4,12.2,PHX,SAC,3/24/2023,8,4.0,0
2199,2199,309,0,43.4,87.0,11.6,28.8,4.0,16.8,20.2,8.2,33.8,25.6,8.4,6.0,13.2,39.0,88.0,12.0,36.6,5.2,19.4,24.2,11.2,32.4,27.4,7.4,5.4,14.8,CHI,POR,3/24/2023,-28,-7.5,1
2200,2200,549,1,41.6,84.4,14.0,35.8,4.6,20.8,25.6,8.0,32.0,24.8,5.4,3.6,12.6,45.2,91.8,10.6,31.2,3.0,17.8,25.6,12.6,32.6,27.0,6.8,3.8,10.8,DAL,CHA,3/24/2023,8,-16.0,0
2201,2201,866,0,41.6,87.4,9.8,31.4,3.6,20.6,26.0,13.2,29.8,20.2,8.0,2.6,14.4,45.4,87.0,15.8,37.0,5.2,19.6,23.0,10.2,28.4,28.8,9.4,5.2,11.4,HOU,MEM,3/24/2023,37,13.0,0
2202,2202,1104,1,38.8,82.6,9.8,29.4,3.4,26.4,34.8,10.8,33.0,23.2,6.6,4.2,11.8,42.0,90.4,12.0,33.6,3.8,14.4,18.8,12.0,30.8,23.4,6.8,4.2,13.0,LAL,OKC,3/24/2023,-5,-3.5,1
2203,2203,1658,0,40.4,91.2,12.2,34.2,3.2,17.4,20.0,10.8,32.2,20.4,5.4,3.8,12.6,44.2,90.0,13.0,34.0,3.4,16.8,24.2,12.8,35.2,27.0,8.8,5.2,12.2,OKC,LAL,3/24/2023,5,3.5,0
2204,2204,787,1,44.4,91.0,14.2,42.4,4.6,18.2,23.0,13.6,33.8,29.2,6.2,5.6,14.4,44.0,91.0,13.8,36.8,4.2,19.2,25.6,9.8,29.0,25.2,8.2,3.6,10.6,GSW,PHI,3/24/2023,-8,-4.5,1
2205,2205,1816,0,43.0,86.0,11.8,33.8,4.2,21.2,25.8,8.8,36.8,27.2,9.0,5.6,12.8,37.8,87.6,9.6,34.8,3.4,19.4,24.2,9.6,32.2,22.6,7.4,4.4,13.4,PHI,GSW,3/24/2023,8,4.5,0
2206,2206,390,0,38.8,84.8,8.2,30.8,2.6,17.0,23.2,6.6,32.0,26.0,8.0,5.6,13.6,42.8,88.8,10.6,31.6,3.8,18.6,23.4,10.6,36.8,26.2,7.2,5.0,12.6,CHA,DAL,3/24/2023,-8,16.0,1
2207,2207,152,1,42.0,88.8,17.0,43.8,5.0,18.8,24.6,10.2,35.4,28.0,8.2,3.6,10.0,39.0,85.0,12.8,37.0,4.0,16.4,23.6,9.8,35.2,25.0,6.0,3.8,13.8,BOS,IND,3/24/2023,-25,-11.0,1
2208,2208,946,0,43.6,85.4,11.6,30.0,3.6,17.6,23.2,9.4,33.4,28.4,5.6,4.6,15.6,45.0,89.8,12.2,34.8,4.0,20.4,27.6,9.4,30.6,26.4,10.0,5.8,10.8,IND,BOS,3/24/2023,25,11.0,0
2209,2209,1182,1,48.8,93.0,15.8,37.8,4.6,17.0,22.2,12.0,30.4,29.2,8.6,5.6,10.8,42.4,90.6,12.6,35.8,3.8,19.8,25.4,13.8,30.0,26.4,6.4,4.4,15.0,MEM,HOU,3/24/2023,-37,-13.0,1
2210,2210,2054,1,43.8,89.6,17.4,43.0,5.4,18.4,24.4,8.8,32.0,29.2,6.4,3.6,8.0,46.2,90.2,13.0,34.6,4.8,18.2,23.6,10.4,34.6,31.2,4.6,6.0,10.8,SAC,UTA,3/25/2023,-8,-9.0,0
2211,2211,2291,0,42.8,92.4,12.8,36.0,4.2,19.6,26.2,12.2,37.2,28.8,3.8,6.0,12.6,45.4,94.4,18.4,47.4,5.8,16.6,21.6,8.6,35.0,31.6,6.6,4.4,8.0,UTA,SAC,3/25/2023,8,9.0,1
2212,2212,1896,1,44.8,90.8,12.8,32.6,3.8,17.4,21.8,10.6,29.8,29.6,5.4,7.2,12.8,41.0,81.4,10.6,28.6,4.4,27.2,32.8,7.0,32.2,24.4,6.2,3.6,12.2,PHX,PHI,3/25/2023,-20,-1.0,1
2213,2213,1817,0,40.6,83.2,12.4,33.6,5.0,22.2,26.2,7.6,32.8,26.6,7.8,5.2,12.6,41.4,89.0,11.6,34.2,3.6,18.8,22.8,10.8,33.0,25.6,6.2,5.0,12.2,PHI,PHX,3/25/2023,20,1.0,0
2214,2214,1263,1,41.0,80.4,12.8,32.6,4.0,20.4,24.4,8.0,28.6,27.8,6.0,3.2,11.6,43.0,84.8,15.8,38.4,4.6,14.4,17.4,10.4,29.0,29.6,6.2,3.8,11.8,MIA,BKN,3/25/2023,29,-6.0,0
2215,2215,231,0,39.0,84.8,13.0,36.2,3.8,19.0,22.8,11.4,30.6,25.0,7.4,5.0,10.8,39.2,82.8,12.6,31.0,4.2,17.0,21.2,9.6,31.0,24.4,5.0,4.4,12.6,BKN,MIA,3/25/2023,-29,6.0,1
2216,2216,1026,1,42.4,85.8,11.4,30.2,3.2,16.2,21.8,10.6,31.6,26.6,9.4,3.8,13.8,42.0,89.6,12.0,34.0,4.0,14.4,16.6,11.4,32.0,25.2,8.0,4.8,14.0,LAC,NOP,3/25/2023,21,-5.0,0
2217,2217,628,1,44.2,85.0,12.4,29.6,5.0,16.0,20.4,8.6,33.2,29.2,5.6,3.4,11.6,40.2,85.0,9.2,31.2,3.4,16.0,19.8,10.2,27.8,23.8,7.6,3.2,11.4,DEN,MIL,3/25/2023,-23,-3.5,1
2218,2218,1341,0,47.0,91.2,14.6,41.2,4.4,15.6,21.6,7.8,38.8,30.6,6.2,5.8,12.2,44.2,96.4,14.2,39.0,4.6,15.2,21.8,10.4,35.2,28.6,5.6,4.2,11.0,MIL,DEN,3/25/2023,23,3.5,0
2219,2219,73,1,47.4,95.4,12.4,31.4,3.6,21.0,26.2,15.6,32.4,27.0,6.4,6.4,11.6,46.4,94.2,12.6,34.2,3.8,16.0,20.2,11.2,29.6,26.8,7.4,5.2,13.2,ATL,IND,3/25/2023,-13,-10.0,1
2220,2220,947,0,43.2,85.2,10.0,28.2,3.2,18.2,22.6,9.8,31.0,27.8,6.0,5.4,17.4,46.2,91.2,13.0,34.4,4.0,21.2,27.4,10.6,29.0,27.8,11.0,6.6,10.6,IND,ATL,3/25/2023,13,10.0,0
2221,2221,1500,0,44.4,88.4,13.4,30.2,5.0,16.6,19.2,9.2,34.8,28.6,9.0,2.8,12.2,36.2,81.8,11.4,35.2,3.8,18.4,23.6,7.8,31.0,22.0,7.6,3.6,14.8,NOP,LAC,3/25/2023,-21,5.0,1
2222,2222,310,0,42.6,85.6,12.2,30.2,3.8,13.6,16.8,8.6,32.4,27.4,8.2,5.2,12.8,37.4,83.0,11.0,35.4,4.8,19.0,23.6,10.0,31.2,25.6,7.2,4.6,15.4,CHI,LAL,3/26/2023,-10,5.0,1
2223,2223,2371,0,43.2,86.4,11.6,32.0,3.8,16.8,22.4,8.8,32.0,26.2,5.2,4.6,10.6,45.8,89.6,14.6,33.0,5.2,15.8,20.0,10.8,33.4,29.2,7.6,4.8,9.8,WAS,TOR,3/26/2023,10,10.0,0
2224,2224,2213,1,43.4,93.6,10.8,32.6,3.8,18.2,23.4,12.8,32.2,23.2,10.6,5.8,10.8,39.4,80.6,10.8,30.0,3.8,19.2,24.8,8.8,33.2,27.4,5.2,4.2,16.4,TOR,WAS,3/26/2023,-10,-10.0,0
2225,2225,1975,1,39.2,84.4,10.6,34.2,3.8,20.8,26.0,8.4,29.2,22.6,8.6,6.0,13.8,42.4,88.2,13.4,33.6,4.4,21.8,27.2,13.4,34.0,27.0,9.2,4.0,13.8,POR,OKC,3/26/2023,6,10.5,1
2226,2226,1659,0,40.6,91.2,12.0,35.0,3.6,18.6,21.6,11.2,32.4,21.4,7.0,3.4,12.2,42.6,87.0,13.0,34.0,3.2,16.8,24.0,10.6,33.0,24.8,7.8,5.4,13.8,OKC,POR,3/26/2023,-6,-10.5,0
2227,2227,1739,1,42.2,87.6,10.4,30.0,3.8,19.2,23.2,9.2,35.0,25.8,8.8,4.6,13.0,38.8,86.0,9.8,32.2,4.0,21.2,26.6,10.8,32.4,24.2,6.6,6.4,14.4,ORL,BKN,3/26/2023,-13,-1.5,1
2228,2228,232,0,39.8,87.0,11.8,35.4,4.4,20.6,23.8,13.8,28.8,24.4,7.2,5.8,12.6,41.8,83.4,11.4,27.2,4.0,16.6,20.4,8.8,29.8,26.0,6.0,4.0,12.4,BKN,ORL,3/26/2023,13,1.5,0
2229,2229,1105,1,39.6,79.6,10.2,27.8,3.8,24.0,33.0,10.2,34.0,23.8,6.2,4.4,13.8,42.0,90.0,13.2,34.0,4.0,14.0,17.6,10.4,30.6,25.4,7.4,4.0,11.4,LAL,CHI,3/26/2023,10,-5.0,0
2230,2230,788,1,41.8,87.8,15.0,42.4,4.8,18.0,22.4,11.6,32.4,28.6,6.8,4.2,14.2,41.4,87.0,14.0,36.6,4.2,18.6,25.6,9.0,30.6,24.8,8.8,2.4,12.0,GSW,MIN,3/26/2023,3,-5.5,0
2231,2231,74,1,47.0,95.0,10.6,29.4,3.4,22.0,26.4,15.8,32.8,27.0,5.8,5.8,11.6,46.6,92.4,13.0,32.8,3.8,16.0,20.0,9.2,28.6,26.8,7.8,4.8,12.0,ATL,MEM,3/26/2023,4,2.0,0
2232,2232,471,1,42.2,85.4,10.6,30.2,3.6,18.0,23.0,11.0,26.8,23.6,6.6,5.2,10.4,37.8,80.8,10.4,30.2,3.8,19.2,23.0,11.8,30.4,23.0,6.4,5.0,16.2,CLE,HOU,3/26/2023,-17,-13.5,1
2233,2233,867,0,40.0,85.8,8.8,30.0,3.6,20.2,24.8,12.6,27.2,20.2,7.4,2.2,15.2,45.4,87.2,15.2,37.4,5.2,19.4,22.8,11.2,28.6,28.4,8.8,5.6,11.4,HOU,CLE,3/26/2023,17,13.5,0
2234,2234,391,1,38.0,87.2,9.4,32.0,2.8,18.6,25.0,8.2,34.0,25.8,8.6,4.4,12.6,40.2,88.0,11.6,35.4,4.0,19.6,24.0,9.6,39.2,24.0,7.2,5.2,12.6,CHA,DAL,3/26/2023,-6,12.5,1
2235,2235,550,0,39.2,84.0,14.4,39.0,4.8,18.6,22.6,6.6,30.4,23.8,6.2,4.2,10.6,43.2,88.0,10.0,30.2,2.8,18.8,25.2,12.2,35.2,27.2,6.6,3.4,11.6,DAL,CHA,3/26/2023,6,-12.5,0
2236,2236,153,1,45.6,90.2,18.2,44.6,4.8,17.0,22.8,10.4,38.6,29.8,7.6,4.8,11.0,38.8,87.6,12.0,37.0,3.4,15.8,22.8,8.8,34.6,24.0,6.8,3.4,13.2,BOS,SAS,3/26/2023,-44,-17.0,1
2237,2237,2134,0,40.8,94.4,11.4,36.4,3.4,11.2,17.6,8.4,32.2,26.2,7.0,3.6,12.0,49.4,91.2,12.6,32.6,3.8,16.6,22.8,10.0,41.6,26.8,5.8,5.8,12.8,SAS,BOS,3/26/2023,44,17.0,0
2238,2238,1183,0,48.6,90.6,15.6,36.8,4.6,17.0,21.8,10.2,29.6,29.4,7.6,5.2,9.6,43.6,90.6,10.0,31.6,3.4,19.8,24.8,13.4,29.2,25.6,5.0,4.6,13.2,MEM,ATL,3/26/2023,-4,-2.0,1
2239,2239,1421,0,43.0,88.0,13.0,31.0,5.2,21.4,29.0,10.0,33.4,29.2,7.4,3.8,14.4,45.2,87.2,12.2,29.0,4.8,20.4,24.2,7.4,33.4,25.0,8.4,4.0,14.8,MIN,GSW,3/26/2023,-3,5.5,1
2240,2240,2292,1,42.0,90.2,11.2,35.0,4.0,19.8,27.2,10.8,36.8,28.0,3.6,6.4,13.8,45.6,97.0,16.2,44.4,5.0,18.4,22.8,11.2,34.2,31.8,7.6,5.4,8.0,UTA,PHX,3/27/2023,14,4.5,0
2241,2241,2055,1,42.0,89.2,14.0,41.0,5.0,22.0,27.8,9.8,30.6,25.6,5.8,3.0,8.4,46.8,89.2,12.2,32.2,4.4,18.0,25.0,10.2,33.6,32.4,4.6,5.6,10.2,SAC,MIN,3/27/2023,4,-5.5,0
2242,2242,1422,0,42.6,85.2,11.2,27.4,4.0,21.6,29.6,9.4,32.0,29.2,7.4,2.8,12.6,42.8,85.2,11.0,29.6,4.6,21.6,26.2,8.6,31.2,23.6,7.4,3.6,14.6,MIN,SAC,3/27/2023,-4,5.5,1
2243,2243,1976,1,38.6,86.6,9.2,33.2,3.2,19.0,22.8,8.0,28.0,21.6,7.4,5.6,12.6,44.0,88.0,12.8,30.8,4.4,18.8,23.6,11.4,36.2,27.4,7.8,4.8,13.8,POR,NOP,3/27/2023,34,12.0,0
2244,2244,1501,0,46.4,89.2,13.4,30.2,4.8,15.0,17.6,9.2,38.4,30.4,8.4,3.0,13.6,34.6,82.2,10.6,35.4,3.4,17.6,21.8,6.0,28.2,21.0,7.0,3.4,14.8,NOP,POR,3/27/2023,-34,-12.0,1
2245,2245,1581,1,43.6,84.8,13.6,35.8,5.4,21.8,27.0,10.2,30.2,27.8,8.4,5.6,13.4,44.2,84.0,12.4,28.6,4.8,19.8,24.6,7.2,28.6,28.2,7.0,3.6,13.2,NYK,HOU,3/27/2023,-22,-13.0,1
2246,2246,868,0,42.2,88.0,8.4,28.6,3.4,17.8,23.0,13.6,27.0,22.0,7.8,2.6,15.6,47.0,87.4,16.0,39.0,5.4,19.4,23.6,10.6,29.2,29.8,9.6,6.4,11.4,HOU,NYK,3/27/2023,22,13.0,0
2247,2247,1897,0,44.8,93.0,12.4,32.8,3.8,18.0,22.8,12.8,30.4,30.6,5.4,7.6,11.2,40.0,81.4,10.8,30.2,4.6,27.0,33.6,6.8,32.4,24.4,5.2,4.4,11.4,PHX,UTA,3/27/2023,-14,-4.5,1
2248,2248,311,0,42.4,86.0,10.6,28.0,3.4,15.4,19.8,9.2,32.2,25.8,8.4,4.8,13.6,40.0,82.8,13.0,36.0,5.4,16.8,22.0,8.4,32.4,29.2,8.4,5.0,15.8,CHI,LAC,3/27/2023,12,4.5,0
2249,2249,948,1,42.0,86.4,9.2,27.6,2.8,18.0,23.2,10.2,31.0,26.2,6.2,5.0,17.2,44.8,90.2,13.6,34.8,3.8,20.6,26.4,10.2,30.0,27.4,10.2,7.0,11.8,IND,DAL,3/27/2023,23,7.5,0
2250,2250,551,0,40.6,84.8,14.8,39.6,4.6,18.6,22.2,6.0,30.6,24.2,6.0,5.0,10.6,42.4,89.8,10.6,31.8,2.8,18.6,23.6,12.4,35.2,26.6,6.2,3.4,11.8,DAL,IND,3/27/2023,-23,-7.5,1
2251,2251,708,1,37.8,84.6,9.6,29.6,3.6,19.0,25.0,10.6,28.8,23.0,6.6,2.2,13.8,43.0,90.0,12.4,36.6,4.0,22.4,28.2,14.4,34.8,28.2,7.0,6.0,9.4,DET,MIL,3/27/2023,9,11.5,1
2252,2252,1342,0,46.6,92.4,15.2,43.8,4.8,16.4,21.6,9.0,38.8,31.0,6.2,5.8,11.4,41.6,95.4,11.2,34.6,4.0,19.0,26.0,11.6,35.0,25.8,5.6,3.6,11.4,MIL,DET,3/27/2023,-9,-11.5,0
2253,2253,629,1,43.4,84.2,13.0,31.2,4.8,16.4,19.8,8.0,32.8,30.2,5.4,2.8,12.2,41.0,85.8,8.4,31.8,2.6,17.4,20.6,9.8,28.8,22.6,8.0,3.2,10.2,DEN,PHI,3/27/2023,-5,-10.0,0
2254,2254,1818,0,38.4,83.4,11.0,32.6,4.4,22.0,26.2,8.6,33.8,24.0,7.6,4.6,13.4,41.0,88.6,11.4,34.4,3.4,18.8,23.2,10.4,33.6,26.8,6.8,4.8,11.8,PHI,DEN,3/27/2023,5,10.0,1
2255,2255,1027,1,43.6,84.0,14.2,33.8,4.4,14.2,20.2,9.2,31.8,30.2,9.6,4.0,13.8,42.4,89.2,11.8,32.4,3.8,13.6,15.8,11.2,30.0,25.8,7.0,4.4,13.4,LAC,CHI,3/27/2023,-12,-4.5,1
2256,2256,2372,1,45.8,88.0,11.6,32.2,3.6,14.0,19.6,7.6,32.6,27.4,5.4,4.2,10.6,45.2,91.0,12.4,34.4,5.0,15.0,17.6,10.8,32.2,28.2,7.2,5.0,10.6,WAS,BOS,3/28/2023,-19,11.0,1
2257,2257,154,0,46.4,91.4,17.4,45.0,5.0,13.2,18.0,8.2,38.0,29.8,6.2,6.0,10.2,42.0,91.6,11.8,36.8,2.8,13.2,19.2,8.4,36.2,26.6,5.8,3.2,11.4,BOS,WAS,3/28/2023,19,-11.0,0
2258,2258,2214,1,42.8,94.2,10.6,34.4,4.0,16.4,21.0,14.0,31.4,25.0,10.0,6.6,9.6,38.0,79.6,11.8,32.0,4.2,18.0,23.0,9.4,32.8,25.6,5.4,4.4,16.6,TOR,MIA,3/28/2023,-14,-6.0,1
2259,2259,1264,0,37.6,80.0,12.2,33.4,4.6,18.6,21.6,8.8,28.2,24.8,5.6,2.8,12.0,42.8,85.2,13.8,36.4,4.6,14.2,16.4,11.0,30.0,30.2,6.6,5.0,10.4,MIA,TOR,3/28/2023,14,6.0,0
2260,2260,1660,1,42.2,93.6,12.0,35.4,4.0,17.4,20.2,11.4,31.2,22.4,7.6,3.4,11.4,44.2,87.4,12.8,33.8,3.6,17.2,25.2,11.8,34.2,25.4,7.6,5.0,14.6,OKC,CHA,3/28/2023,3,-10.0,0
2261,2261,392,0,42.6,88.8,11.2,32.0,3.4,18.6,25.8,9.8,35.8,28.6,7.8,4.6,13.6,41.0,88.8,11.8,35.0,4.6,20.4,24.8,8.2,36.0,24.2,7.6,4.0,12.2,CHA,OKC,3/28/2023,-3,10.0,1
2262,2262,1740,0,42.0,90.8,11.2,33.6,4.0,17.8,21.2,9.0,35.6,26.0,7.8,5.2,12.8,38.8,85.6,11.0,34.6,4.4,21.0,26.4,9.6,34.8,24.8,7.0,7.0,14.6,ORL,MEM,3/28/2023,5,6.0,1
2263,2263,789,1,42.6,86.0,16.0,43.4,5.6,15.6,20.0,10.8,33.0,29.6,8.4,3.4,15.2,39.4,86.0,12.8,34.4,4.2,19.0,25.0,9.0,31.0,23.8,9.0,2.2,14.2,GSW,NOP,3/28/2023,-11,-8.5,1
2264,2264,1502,0,46.4,90.2,13.2,29.4,4.8,13.6,15.6,9.4,38.6,30.8,8.2,3.0,15.0,37.0,83.4,12.4,36.8,4.2,13.6,18.6,6.6,28.6,24.4,8.4,3.8,16.0,NOP,GSW,3/28/2023,11,8.5,0
2265,2265,75,1,45.6,92.6,12.0,30.4,3.6,23.8,29.0,14.6,34.0,27.8,6.0,5.6,11.6,45.8,92.2,12.0,32.2,3.8,17.0,21.2,9.2,28.4,25.6,7.0,5.0,11.2,ATL,CLE,3/28/2023,-2,-3.0,0
2266,2266,472,0,43.6,87.0,9.6,27.0,3.6,18.0,23.0,10.6,28.6,23.6,6.4,6.0,10.0,38.2,83.6,9.4,28.4,3.4,19.8,24.2,12.0,31.2,23.2,5.8,4.4,15.0,CLE,ATL,3/28/2023,2,3.0,1
2267,2267,1184,1,46.6,89.2,14.4,36.0,4.6,18.2,23.0,9.4,32.4,27.6,8.8,5.4,11.6,44.0,92.4,10.2,34.4,3.6,16.6,21.0,12.0,31.6,25.0,6.2,4.6,13.8,MEM,ORL,3/28/2023,-5,-6.0,0
2268,2268,1661,1,42.2,92.4,12.0,33.8,4.2,18.6,22.4,11.0,29.8,22.4,8.6,3.2,11.0,44.0,86.2,14.8,34.2,4.2,16.8,23.8,11.4,33.8,26.6,6.0,5.2,15.4,OKC,DET,3/29/2023,-1,-9.5,0
2269,2269,2135,1,39.6,94.6,10.6,37.8,3.0,12.6,18.6,8.2,32.0,27.2,7.2,3.4,12.6,49.6,89.0,14.0,34.4,4.6,16.8,22.8,7.6,42.8,28.2,6.0,6.2,13.6,SAS,UTA,3/29/2023,11,2.0,0
2270,2270,2293,0,42.6,90.6,10.4,34.0,4.0,19.4,26.6,11.2,35.8,27.0,4.0,6.0,14.6,46.4,96.6,14.4,41.0,4.4,18.0,22.0,11.4,33.2,32.4,8.6,5.6,9.8,UTA,SAS,3/29/2023,-11,-2.0,1
2271,2271,1977,1,37.2,88.8,9.8,35.2,4.0,16.8,20.4,7.4,29.6,20.4,7.0,5.0,12.8,43.8,87.6,14.0,34.8,4.6,18.6,23.8,9.8,39.8,28.2,7.4,5.0,13.6,POR,SAC,3/29/2023,40,14.5,0
2272,2272,2056,0,42.2,88.2,13.8,40.2,4.8,21.8,27.6,10.2,33.4,26.0,6.6,3.2,8.8,43.6,90.2,10.8,32.8,4.4,16.2,22.8,10.6,32.6,29.4,5.0,5.2,10.6,SAC,POR,3/29/2023,-40,-14.5,1
2273,2273,1898,1,44.0,93.8,10.6,29.6,3.6,18.8,23.4,14.0,30.8,29.0,6.2,7.4,10.0,39.6,82.6,11.0,31.6,4.8,22.8,28.8,8.8,32.4,25.2,4.4,4.6,12.6,PHX,MIN,3/29/2023,-7,-6.0,1
2274,2274,1423,0,42.8,86.2,12.6,29.8,4.2,18.4,26.4,10.8,33.0,28.6,7.2,3.2,14.0,41.2,86.4,10.4,28.2,4.4,22.4,27.4,9.8,30.6,23.6,7.4,4.6,13.2,MIN,PHX,3/29/2023,7,6.0,0
2275,2275,1819,1,38.2,81.4,12.4,32.6,4.4,23.2,27.8,9.0,31.2,23.6,7.8,3.8,11.6,40.8,86.4,13.6,37.0,4.0,16.8,21.0,11.2,32.4,27.6,5.0,4.0,12.6,PHI,DAL,3/29/2023,-8,-5.5,1
2276,2276,552,0,40.4,84.6,16.2,41.6,4.8,17.6,21.8,6.0,31.2,24.6,5.6,4.8,11.0,41.6,88.0,12.0,32.0,3.4,19.6,24.4,11.2,35.0,27.6,7.0,3.6,11.6,DAL,PHI,3/29/2023,8,5.5,0
2277,2277,709,0,38.0,83.6,10.4,30.8,3.4,19.0,24.2,10.0,30.4,23.6,5.2,2.2,13.8,41.4,89.6,12.8,37.6,3.8,22.8,28.2,13.8,33.6,26.2,6.6,5.2,9.4,DET,OKC,3/29/2023,1,9.5,1
2278,2278,869,0,43.6,89.0,8.2,27.4,3.6,16.4,22.4,15.0,27.8,23.4,6.8,2.6,14.2,47.0,86.2,16.0,36.4,5.4,19.8,25.2,9.0,29.4,30.2,8.0,7.0,10.2,HOU,BKN,3/29/2023,9,10.5,1
2279,2279,1265,0,37.6,79.4,12.8,33.8,4.4,16.6,19.6,7.2,29.0,24.2,5.8,2.4,11.6,41.4,84.4,13.0,35.8,4.6,15.4,19.8,11.8,32.2,27.8,6.6,4.6,11.4,MIA,NYK,3/29/2023,9,5.5,0
